House Leaning,Senate Leaning,Average Leaning,LocYear,Geography,% >= HS,% >= Bachelor's,"Pov for 25yo<=, <HS","Pov for 25<=, >=Bachelor's",GeoFIPS,HFR,SNAP_rate,DPI_rate,PI_rate
0.04081632653061229,-0.020408163265306145,0.010204081632653073,WA2015,0400000US53,0.908,0.342,0.2239999999999999,0.043,53000,0.318,0.1421809128801025,0.1226423482164486,0.1379331980489435
-0.28,-0.05882352941176472,-0.16941176470588237,WV2015,0400000US54,0.86,0.196,0.289,0.0409999999999999,54000,0.537,0.1725633597264123,0.084100030495442,0.0931714715139897
-0.2727272727272727,-0.12121212121212116,-0.19696969696969693,WI2015,0400000US55,0.914,0.284,0.2339999999999999,0.036,55000,0.434,0.1277202615348401,0.1012036017517281,0.1147349170395139
-0.7,-0.7333333333333334,-0.7166666666666667,WY2015,0400000US56,0.922,0.262,0.2239999999999999,0.04,56000,0.549,0.0530626329514233,0.1276857825515316,0.1430769163569016
-0.37142857142857144,-0.5142857142857143,-0.4428571428571429,AL2016,0400000US01,0.851,0.247,0.282,0.045,1000,0.528,0.1493955794221702,0.0929403115111432,0.1030337087143012
-0.17499999999999993,-0.39999999999999997,-0.2875,AK2016,0400000US02,0.931,0.296,0.213,0.026,2000,0.572,0.1315139172851232,0.1517463013345782,0.1661602298887583
-0.19999999999999996,-0.1333333333333333,-0.16666666666666663,AZ2016,0400000US04,0.867,0.289,0.2769999999999999,0.055,4000,0.36,0.1291914577388636,0.0994963581537816,0.1110325233460841
-0.28,-0.37142857142857144,-0.32571428571428573,AR2016,0400000US05,0.86,0.2239999999999999,0.272,0.045,5000,0.518,0.1294195068249559,0.0944132323110338,0.1048017096081447
0.30000000000000004,0.275,0.28750000000000003,CA2016,0400000US06,0.8240000000000001,0.3289999999999999,0.2289999999999999,0.051,6000,0.163,0.1059182746096353,0.1446027009208309,0.1692759478431152
0.046153846153846156,-0.028571428571428525,0.008791208791208815,CO2016,0400000US08,0.914,0.3989999999999999,0.225,0.04,8000,0.379,0.0879315805844687,0.11670660675811,0.1345091399113889
0.15231788079470193,0.1388888888888889,0.1456033848417954,CT2016,0400000US09,0.905,0.386,0.236,0.034,9000,0.188,0.138307881488489,0.1514493442346358,0.1795507743859176
0.2195121951219512,0.14285714285714285,0.18118466898954702,DE2016,0400000US10,0.893,0.31,0.174,0.033,10000,0.387,0.1197174473418118,0.1157503168748308,0.1308184627654272
-0.35000000000000003,-0.30000000000000004,-0.32500000000000007,FL2016,0400000US12,0.8740000000000001,0.286,0.254,0.0579999999999999,12000,0.288,0.1476179435121825,0.1111810909048656,0.1239837664601207
-0.31666666666666665,-0.39285714285714285,-0.3547619047619047,GA2016,0400000US13,0.8640000000000001,0.305,0.276,0.048,13000,0.377,0.1449805826427952,0.1063804771122056,0.1196481138102646
0.7254901960784315,0.9199999999999999,0.8227450980392157,HI2016,0400000US15,0.92,0.319,0.184,0.048,15000,0.091,0.1273767845077961,0.1377986610159081,0.1551870278238437
-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,ID2016,0400000US16,0.904,0.276,0.2019999999999999,0.047,16000,0.578,0.1175892822064196,0.0987547309419976,0.1101607210675886
0.20338983050847453,0.3220338983050848,0.2627118644067796,IL2016,0400000US17,0.888,0.34,0.2319999999999999,0.045,17000,0.226,0.1401305586881585,0.1203824890928041,0.1378433138132651
-0.39999999999999997,-0.6000000000000001,-0.5,IN2016,0400000US18,0.884,0.256,0.253,0.038,18000,0.424,0.1124278106952673,0.1013497179534751,0.113400940286665
-0.13999999999999996,0.040000000000000036,-0.04999999999999996,IA2016,0400000US19,0.918,0.284,0.242,0.036,19000,0.385,0.1150912068926832,0.1027736286913068,0.1152626104627495
-0.552,-0.6000000000000001,-0.5760000000000001,KS2016,0400000US20,0.905,0.3279999999999999,0.233,0.033,20000,0.423,0.0845879033543556,0.1103677300305203,0.1231562841372577
0.08000000000000002,-0.42105263157894735,-0.17052631578947366,KY2016,0400000US21,0.857,0.2339999999999999,0.335,0.044,21000,0.525,0.1540490631109165,0.0909702242409353,0.1020405121714659
-0.18095238095238098,-0.2820512820512821,-0.23150183150183154,LA2016,0400000US22,0.8440000000000001,0.2339999999999999,0.3379999999999999,0.053,22000,0.523,0.1710389522088841,0.1038905718906486,0.11472093519239
0.05960264900662249,-0.14285714285714285,-0.04162724692526018,ME2016,0400000US23,0.923,0.301,0.257,0.0409999999999999,23000,0.477,0.1492024978369634,0.0994340367904299,0.1115126208479103
0.29078014184397166,0.4042553191489362,0.34751773049645396,MD2016,0400000US24,0.901,0.3929999999999999,0.198,0.031,24000,0.167,0.1164191033040698,0.1350211445342028,0.1568332090162608
0.55625,0.7,0.628125,MA2016,0400000US25,0.904,0.427,0.238,0.04,25000,0.09,0.1268935619861688,0.1434744075943301,0.1700390943933429
-0.1363636363636364,-0.42105263157894735,-0.2787081339712919,MI2016,0400000US26,0.904,0.283,0.288,0.043,26000,0.389,0.1467058583943526,0.1002736246486685,0.1136817216005651
-0.08208955223880599,0.17910447761194032,0.048507462686567165,MN2016,0400000US27,0.929,0.348,0.24,0.03,27000,0.391,0.0909167064189228,0.1155693725348753,0.1344362819811748
-0.19672131147540983,-0.23076923076923078,-0.2137452711223203,MS2016,0400000US28,0.841,0.218,0.322,0.0559999999999999,28000,0.541,0.163691013475434,0.0892093892755522,0.0974625313288949
-0.4417177914110429,-0.4705882352941177,-0.4561530133525803,MO2016,0400000US29,0.8959999999999999,0.285,0.276,0.038,29000,0.528,0.1192379193909425,0.0999489501262546,0.112574709445702
-0.18,-0.15999999999999998,-0.16999999999999998,MT2016,0400000US30,0.928,0.31,0.25,0.055,30000,0.65,0.1115602282967858,0.096963412436167,0.1088213878041454
-0.19047619047619047,-0.04761904761904767,-0.11904761904761907,NV2016,0400000US32,0.86,0.235,0.1989999999999999,0.055,32000,0.329,0.1390768017680764,0.1092648683893786,0.1230897173693418
-0.1975,-0.16666666666666669,-0.18208333333333335,NH2016,0400000US33,0.928,0.366,0.1669999999999999,0.032,33000,0.463,0.0798186089124409,0.1286349763657631,0.1444924833331092
0.27499999999999997,0.19999999999999996,0.23749999999999996,NJ2016,0400000US34,0.893,0.386,0.22,0.036,34000,0.089,0.1004564380427851,0.146593649936031,0.1706991568996772
-0.05714285714285716,0.19047619047619047,0.06666666666666665,NM2016,0400000US35,0.8540000000000001,0.272,0.314,0.057,35000,0.359,0.1743872335712138,0.0969279923625066,0.1065218021952518
0.4,-0.015873015873015872,0.19206349206349208,NY2016,0400000US36,0.863,0.357,0.29,0.052,36000,0.145,0.1574404908050349,0.1363089664746581,0.1632190159762986
-0.2416666666666667,-0.36000000000000004,-0.3008333333333334,NC2016,0400000US37,0.873,0.304,0.282,0.043,37000,0.371,0.1394786194085497,0.0976191156914123,0.1105121466671715
-0.5106382978723405,-0.36170212765957444,-0.43617021276595747,ND2016,0400000US38,0.924,0.296,0.2239999999999999,0.0279999999999999,38000,0.533,0.0780017389427989,0.1120091770484936,0.1244930727880838
-0.31313131313131315,-0.393939393939394,-0.3535353535353536,OH2016,0400000US39,0.9,0.275,0.272,0.038,39000,0.419,0.1447093835256101,0.10017207718001,0.1127913154433322
-0.4059405940594059,-0.625,-0.5154702970297029,OK2016,0400000US40,0.878,0.252,0.26,0.044,40000,0.549,0.1404063859877414,0.1014481992619825,0.1120971155796268
0.16666666666666669,0.19999999999999996,0.18333333333333332,OR2016,0400000US41,0.903,0.327,0.2339999999999999,0.051,41000,0.414,0.1758089125126139,0.102334956651426,0.1184116593857011
-0.17733990147783246,-0.21999999999999997,-0.19866995073891622,PA2016,0400000US42,0.901,0.308,0.247,0.039,42000,0.402,0.1410158551297741,0.1165376239602849,0.132312515100437
0.6933333333333334,0.7105263157894737,0.7019298245614035,RI2016,0400000US44,0.885,0.341,0.247,0.043,44000,0.139,0.1683352154007824,0.1133387549940108,0.1286366564683922
-0.25806451612903225,-0.23913043478260876,-0.2485974754558205,SC2016,0400000US45,0.866,0.272,0.272,0.037,45000,0.45,0.1440768267739219,0.0954500457162757,0.1065172718060245
-0.6571428571428573,-0.5428571428571429,-0.6000000000000001,SD2016,0400000US46,0.912,0.289,0.288,0.048,46000,0.55,0.0994032987727655,0.1129995838360733,0.1244045712164262
-0.4747474747474747,-0.696969696969697,-0.5858585858585859,TN2016,0400000US47,0.87,0.261,0.272,0.045,47000,0.469,0.1510038602184693,0.1020042388860288,0.1120872797430067
-0.32,-0.29032258064516125,-0.30516129032258066,TX2016,0400000US48,0.8290000000000001,0.289,0.255,0.044,48000,0.355,0.1272315819897034,0.1211201126891488,0.1338488394871771
-0.6799999999999999,-0.6551724137931034,-0.6675862068965517,UT2016,0400000US49,0.917,0.326,0.179,0.042,49000,0.397,0.07727003319737,0.1186303937774281,0.1341684806292126
0.21333333333333332,0.39999999999999997,0.30666666666666664,VT2016,0400000US50,0.921,0.364,0.24,0.045,50000,0.503,0.1366484730293387,0.108906380591012,0.1219273222392692
-0.32,-0.050000000000000044,-0.18500000000000003,VA2016,0400000US51,0.893,0.381,0.218,0.033,51000,0.353,0.090578628073517,0.1239662228762082,0.1424976896149956
0.020408163265306145,-0.020408163265306145,0.0,WA2016,0400000US53,0.908,0.351,0.216,0.043,53000,0.321,0.1330386159917574,0.1271065173066057,0.14351867506528
-0.28,-0.05882352941176472,-0.16941176470588237,WV2016,0400000US54,0.86,0.208,0.297,0.047,54000,0.6,0.1840886273152155,0.0853853557209624,0.0942605504587155
-0.2727272727272727,-0.15151515151515155,-0.21212121212121213,WI2016,0400000US55,0.919,0.295,0.2339999999999999,0.036,55000,0.471,0.1247160504650197,0.10237894488951,0.1163931382837458
-0.7,-0.7333333333333334,-0.7166666666666667,WY2016,0400000US56,0.932,0.271,0.238,0.039,56000,0.607,0.0665685831704819,0.1251727268255381,0.1390315670850866
